LEXEM,FREQ
reconsideração.,10
recomp,10
reclamaÇÃ,10
rechaçou-s,10
recebê-l,10
reabr,10
ram,10
qualificando-s,10
quagl,10
públicas.,10
pétre,10
publicit,10
pré-process,10
pré-escol,10
proporçã,10
propondo-s,10
propagand,10
prolong,10
proibiÇÃ,10
proibitór,10
progressão.,10
produzir,10
procuração.,10
procuraÇÃo.,10
procurador-,10
processu,10
procedibil,10
privaçã,10
priorit,10
prevê,10
pretori,10
pretensão.,10
press,10
prem,10
prejuÍz,10
portug,10
polícia.,10
plu,10
plac,10
pl,10
pil,10
petend,10
pertinênc,10
permissionár,10
periodic,10
pena-base.,10
pech,10
patente,10
parág.,10
pará.,10
partir-s,10
parintins-,10
paraens,10
paradigmática.,10
paiv,10
ortodox,10
opress,10
opera-s,10
omissil,10
ocorrerá,10
observatóri,10
obrigações.,10
obrigatória.,10
nulific,10
noçã,10
notifique-s,10
negr,10
neglig,10
negando-lh,10
necessária.,10
nao,10
médicos.,10
mácul,10
má-fé.,10
murt,10
muneril,10
mun,10
multiplicar-se.,10
monocra,10
mobil,10
miti,10
mista/banest,10
memór,10
mediaçã,10
meaç,10
matemá,10
masculin,10
maranhão.,10
manutenção.,10
manteve-s,10
manau,10
maj,10
magistério.,10
loj,10
lisbo,10
liquidaçã,10
lind,10
limitaçõ,10
limitar-s,10
licitação.,10
legislação.,10
lecion,10
laur,10
lament,10
juli,10
janeiro/rj,10
itaipu,10
irrevog,10
irresignação.,10
ipsemg,10
investigações.,10
investigação.,10
intoler,10
interpretando-a.,10
interpositi,10
instruí-l,10
instrução.,10
insta,10
inspeç,10
insiste-s,10
insinu,10
insere-s,10
inocu,10
inger,10
infra-estrut,10
informaçõ,10
inflex,10
inevit,10
inept,10
indivisí,10
individualiz,10
indissoci,10
indiscriminad,10
indign,10
indenizatório.,10
incompetÊnc,10
incapaz,10
incapac,10
inaugur,10
imóveis.,10
impõe.,10
impõe-lh,10
improcedência.,10
imponh,10
impetrou-s,10
impetrante/paci,10
imobili,10
imissã,10
imens,10
ilegí,10
ilaç,10
igrej,10
idônea.,10
i-,10
hosped,10
horizonte/mg,10
homenage,10
hepá,10
gramatic,10
garantiu-s,10
gam,10
gab,10
férias,10
fát,10
fármac,10
fábi,10
fux,10
fus,10
fundamentad,10
fraudulent,10
forum,10
fortuit,10
flux,10
flexibil,10
fixou-s,10
ficçã,10
fianç,10
fev/91,10
ferrovi,10
ferro,10
feliz,10
fed,10
fc-1,10
fazê-lo.,10
fattispeci,10
falác,10
extradição.,10
extinguindo-s,10
expediÇÃ,10
exigi,10
exige-s,10
execuÇÃo.,10
examina-s,10
esté,10
estável.,10
estratagem,10
estilaqu,10
estender-s,10
estanc,10
esbarr,10
epistemológ,10
enterrí,10
ensai,10
enferm,10
encobr,10
encaminhando-s,10
empreit,10
ementári,10
embrat,10
economic,10
eag,10
dúpl,10
drt,10
doaçã,10
distorc,10
distinção.,10
discriminatór,10
dir,10
dilat,10
dif,10
devolva-s,10
deverá,10
detran/r,10
detect,10
despiciend,10
despici,10
desest,10
desencade,10
descurar-s,10
descart,10
desarrazoad,10
desarmon,10
desacompanh,10
des,10
derrogatór,10
depositári,10
delinei,10
defront,10
deflação.,10
definir-lh,10
definindo-s,10
decisÕ,10
decidendum,10
debêntur,10
d.o.,10
cônjuges.,10
câmbi,10
curt,10
créditos.,10
court,10
correção.,10
corregedoria-ger,10
correged,10
cop,10
converg,10
conv,10
contrária.,10
contin,10
conteúdo.,10
contat,10
contas-vincul,10
contamin,10
confiss,10
configuração.,10
confere-lh,10
comunh,10
comprovaÇÃ,10
compost,10
comand,10
colôn,10
co-réu,10
cnmp,10
clark,10
cis,10
cdb,10
caça-níquel,10
cauç,10
causíd,10
caracterização.,10
caract,10
capitul,10
capacit,10
caet,10
cach,10
cabível.,10
bárb,10
bul,10
bindungswirkung,10
benign,10
beneplácit,10
beneficiári,10
beltr,10
basil,10
baseia-s,10
barateando-lh,10
bande,10
bancárias.,10
aére,10
azul,10
avilt,10
ausência.,10
audienc,10
atuaÇÃ,10
atlân,10
assevere-s,10
assentou-s,10
arrecadação.,10
arnald,10
armazen,10
argúi-s,10
arar,10
apart,10
antun,10
anteces,10
antagon,10
anal,10
aminoác,10
almeja-s,10
almedin,10
aligeir,10
alarg,10
alambiqu,10
aid,10
aguarde-s,10
afix,10
aeronav,10
adulter,10
adje,10
adiç,10
adimpl,10
adc/mc,10
adalíci,10
acúmul,10
acusatóri,10
acolheram-s,10
acidentária.,10
achando-s,10
absorç,10
ético-juríd,9
vÍt,9
vÍci,9
voto-v,9
volta-s,9
verã,9
veredict,9
verdade,9
valeu-s,9
ut,9
transformaçã,9
transformaÇÃ,9
tranqüil,9
tjdft,9
tj/rj,9
telecomunicaçõ,9
tecn,9
tacit,9
sécul,9
suplant,9
subtraçã,9
spe,9
sobreviv,9
senac,9
salt,9
rÉu.,9
rodolf,9
reu,9
retenÇÃ,9
ressuscit,9
residu,9
remuneraçõ,9
remuneraÇÃo.,9
regiã,9
referência.,9
referindo-s,9
reconduç,9
recept,9
qüinqüêni,9
quím,9
questão.,9
queixa-crime.,9
pátr,9
páli,9
pré-fix,9
prÉvi,9
propugn,9
proprietár,9
proporcion,9
previn,9
prevej,9
pret,9
pp,9
postulaçã,9
perÍod,9
pensÃo.,9
past,9
parafisc,9
originÁr,9
obrigatori,9
obic,9
notor,9
notificaçã,9
nociv,9
negoc,9
nefast,9
mão-de-obr,9
mirabet,9
metal,9
mensurá,9
menor,9
majoraÇÕ,9
justificando-s,9
julgá-l,9
juiz-audi,9
janot,9
irrecorribil,9
inund,9
introduÇÃ,9
intercorr,9
intempestiv,9
inteligenc,9
inteir,9
instituiÇÕ,9
inscriçã,9
inquÉrit,9
inquisi,9
inquerit,9
infraçõ,9
inflacionÁri,9
inert,9
indeferiu-s,9
incorporaçã,9
incorp,9
inconstitucionalidd,9
inclui-s,9
inaug,9
inaplicá,9
inadequaÇÃo.,9
imputa,9
impossi,9
importação.,9
ii-,9
homologatór,9
helen,9
harmoniza-s,9
habitac,9
habilitaçã,9
guilherm,9
formaÇÃo.,9
flumin,9
fiscalizatór,9
firma-s,9
fazendár,9
faliment,9
fabbrin,9
extensa,9
expropriatór,9
exponh,9
exigir-s,9
exibiÇÃ,9
execuçõ,9
exclusa,9
exceÇÃ,9
esvazi,9
estimul,9
escut,9
escass,9
empecilh,9
elei,9
dissentir-s,9
diman,9
difamaçã,9
detran,9
desqualific,9
desobedec,9
deprec,9
delic,9
decretos-,9
decisori,9
darf,9
corrigindo-s,9
corregedor-ger,9
conveniênc,9
convenienc,9
contradição.,9
contra-,9
consumaçã,9
constituíd,9
consolidaÇÃ,9
considerou-s,9
conseqÜÊnc,9
configurar-s,9
concretizaçã,9
compulsoriedad,9
comprobatóri,9
compatí,9
coletiv,9
cogitar-s,9
circunstÂnc,9
circunscreve-s,9
cidadan,9
cassando-s,9
cascat,9
caracterizaÇÃ,9
caracteriza-s,9
c.pen,9
bueir,9
bancári,9
bagatel,9
avoc,9
assentar-s,9
arr,9
aquiesc,9
apresentação.,9
apreensã,9
apreciá-l,9
aport,9
antinom,9
anp,9
aludindo-s,9
aguardar-s,9
afim,9
advocatícios.,9
adalbert,9
írrito.,8
ínf,8
Órgã,8
­,8
zagrebelsky,8
xxxvi,8
xxxi,8
will,8
wellington,8
vôo,8
vou,8
voluntária.,8
violaçõ,8
violação.,8
vim,8
vicissitud,8
viag,8
vetust,8
verificá,8
verificou-s,8
verfahren,8
vast,8
vascul,8
vantaj,8
vall,8
valdem,8
urugu,8
unir,8
unaí,8
uad,8
tÉcn,8
turb,8
tucc,8
tráfeg,8
troc,8
trilh,8
tributÁria.,8
trate-s,8
transtorn,8
transpar,8
transmitindo-s,8
transitÓr,8
transferenc,8
transbord,8
torne-s,8
tolh,8
tjmg,8
tiangu,8
terap,8
temporária.,8
tc,8
taxímetr,8
taxist,8
sép,8
sálvi,8
suspensão.,8
suspendendo-s,8
suscept,8
supratranscrit,8
supervisã,8
superpos,8
sunt,8
sumari,8
substanci,8
subprocuradoria-ger,8
subordina-s,8
subjet,8
subconcess,8
sub-tet,8
stm,8
stat,8
sous,8
soub,8
solidariedad,8
sodalíci,8
sobrepõe-s,8
sobej,8
sistemÁ,8
sin,8
simultan,8
sig,8
siafi/conconv,8
servand,8
seriedad,8
sem-terr,8
selet,8
sei,8
seguiu-s,8
seguir,8
segment,8
secretár,8
secretari,8
sdc,8
sbdi-2,8
sanit,8
samuel,8
saliente-s,8
sair,8
s.m.j,8
répl,8
régi,8
royalti,8
rollemberg,8
rogatório.,8
ritm,8
ribam,8
rez,8
revisão.,8
revend,8
reunir-se-,8
retifique-s,8
ressoci,8
respeitos,8
reservando-m,8
resend,8
reputá-l,8
representat,8
repelindo-,8
reparação.,8
reparatór,8
renúncia.,8
renovaçã,8
renova-s,8
renegoci,8
remuneratori,8
relacã,8
relac,8
reintegração.,8
reinhold,8
reincidenc,8
reincid,8
regência.,8
refira-s,8
referenci,8
reedição.,8
recusou-lh,8
reconstruç,8
reclamatória.,8
reclamatóri,8
rece,8
reaviv,8
reav,8
realizar-s,8
razão.,8
qüinqüídio.,8
qüinqüenal.,8
quinzen,8
quatrilh,8
quartel,8
quarta-f,8
qualificava-s,8
pt,8
proxim,8
providências.,8
provei,8
proprietário.,8
propri,8
prolifer,8
programá,8
profissã,8
produção.,8
procuração.,8
procedência.,8
procedênc,8
pro-labor,8
privac,8
previsibil,8
prevençã,8
prevalenc,8
presumir-s,8
pressupor,8
pressuponh,8
preservação.,8
preservar-lh,8
prepost,8
prelec,8
prejuízos.,8
preferência.,8
precatór,8
pow,8
potest,8
pormenor,8
políticos.,8
poder/dev,8
pm,8
pleiteia-s,8
pires,8
pindoretam,8
piauí.,8
peça.,8
peÇas.,8
person,8
persecutóri,8
periódicos.,8
perfunctóri,8
peremptóri,8
perde-s,8
penos,8
país,8
paulist,8
participação.,8
parintins/am.,8
pareç,8
paraestat,8
panamá.,8
padilh,8
pacificou-s,8
p/acórd,8
outdo,8
ous,8
osvald,8
orçamento.,8
operação.,8
oneros,8
olv,8
oj,8
obvi,8
observância.,8
nível,8
não-re,8
não-inclus,8
não-admiss,8
norte-americano.,8
ner,8
necessários.,8
navi,8
muzamb,8
municÍpios.,8
ms-agr,8
monocrática.,8
modu,8
mobili,8
millennium,8
micr,8
metan,8
mensal,8
medicament,8
maurici,8
materializ,8
martin,8
mari,8
marcando-s,8
marcad,8
mapp,8
manuscrit,8
magel,8
maconh,8
m3,8
lúci,8
lxxvii,8
lxii,8
lumen,8
localizaçã,8
litispend,8
licença-gest,8
leã,8
lesõ,8
legítima.,8
lavrat,8
lapid,8
lammêg,8
lacr,8
lac,8
l998,8
klein,8
jâni,8
juíza-audi,8
justic,8
jurídico-tributár,8
jurídico-processual.,8
jurisprudência.,8
jundiaí,8
jov,8
jaz,8
jaru,8
japon,8
jackson,8
iudic,8
itál,8
itaú,8
isenção.,8
irrevers,8
iri,8
ipc-,8
iof/cÂmbio.,8
invertendo-s,8
inv,8
interveni,8
intervenca,8
intersecretar,8
interpretação.,8
interlocu,8
insusceti,8
insurgiu-s,8
insuprim,8
insuplant,8
insucess,8
instaurar-s,8
insista-s,8
inquin,8
injunÇÃo.,8
inidône,8
inidone,8
inflação.,8
inexor,8
inexeqü,8
inevita,8
indivisível.,8
individualizaçã,8
indemonstr,8
indaga-s,8
inconfund,8
incognosc,8
incoer,8
incidir,8
inacumul,8
inabilit,8
imprud,8
imprecis,8
impossível.,8
imposi,8
importância.,8
impor-se-,8
iguaçu,8
ign,8
hábit,8
hábel,8
higid,8
heró,8
hermen,8
gás,8
gued,8
guadagnin,8
grit,8
griffin,8
go,8
gené,8
genar,8
fática.,8
fática.,8
furtar-s,8
fungibil,8
funcionários.,8
funap,8
forneç,8
flutu,8
florianópolil,8
flor,8
firmou-,8
ferrov,8
ferrop,8
federaçã,8
federaÇÃ,8
farmac,8
falta-lh,8
fala-s,8
facilit,8
facet,8
extraordinari,8
extors,8
extensão.,8
existir,8
exigência.,8
executór,8
excluíd,8
exceçõ,8
exaurindo-s,8
ex-presid,8
ex-offici,8
evolu,8
eventu,8
estratég,8
estaçã,8
estados-,8
estado-mai,8
específico.,8
esmerald,8
esfing,8
escus,8
escond,8
escolar,8
então.,8
entende-s,8
enforcing,8
encefál,8
encart,8
encaminhá-l,8
emplac,8
empat,8
eletrosul,8
elastec,8
efetivá-lo.,8
editalícias.,8
econÔmico.,8
dúctil,8
déficit,8
dã,8
dâmas,8
dultr,8
dorian,8
diária.,8
distinÇÃ,8
dissimul,8
dissert,8
dissens,8
disposiÇÃ,8
discricionári,8
discord,8
diog,8
diligências.,8
dilem,8
diferenc,8
diaz,8
detêm,8
determiná-l,8
deterior,8
desíd,8
desperceb,8
despej,8
desocup,8
desg,8
desestímul,8
deserç,8
desclassific,8
desastr,8
desapropriaÇÃ,8
desapens,8
desafi,8
depósito.,8
depositár,8
depar,8
dep,8
denúncia.,8
denis,8
denegaÇÃ,8
demol,8
demogrÁficos.,8
deliberaçã,8
delegaçã,8
deferi-l,8
declarar-s,8
deci,8
deca,8
dec-l,8
debit,8
daquil,8
damn,8
dagm,8
d.o.u,8
cândid,8
cvrd,8
curricul,8
cureau,8
cumprid,8
criterios,8
cristin,8
correic,8
correc,8
coronel,8
coordenad,8
convertendo-,8
contribuições.,8
contrariando-s,8
contrapost,8
contestação.,8
contemporane,8
contas-convêni,8
consórci,8
constitucion,8
consig,8
consideraÇÃ,8
consect,8
conot,8
confrontando-,8
confin,8
confim,8
confianc,8
confi,8
confecç,8
conditi,8
condenatÓr,8
concorrência.,8
concessionária.,8
comunicar-s,8
comissão.,8
color,8
colheit,8
colac,8
cod,8
cna,8
clèv,8
clèmerson,8
cleonânci,8
classificação.,8
citatóri,8
circunscrev,8
cip,8
cingiu-s,8
cing,8
christian,8
chief,8
chequ,8
cest,8
ce/89,8
cb,8
causar-lh,8
categór,8
cassaçã,8
carre,8
carmen,8
caraíb,8
caminhonet,8
calend,8
calam,8
caber-lhe-,8
básica.,8
buscou-s,8
brun,8
braswey,8
biológ,8
biasott,8
bent,8
benefícios.,8
be,8
batalh,8
baron,8
barbárie.,8
ban,8
ações.,8
avó,8
aventur,8
auxílio-morad,8
autárquicos.,8
ausência.,8
austr,8
aureli,8
atentatóri,8
atentatór,8
assunç,8
assalt,8
assalari,8
ascensã,8
ascend,8
artific,8
arquive-s,8
ariquem,8
ari,8
argumenta-s,8
apraz,8
apn,8
aplicável.,8
apelação.,8
antijuríd,8
antecipaçã,8
antecipatóri,8
anos-calend,8
angel,8
anexaram-s,8
andré.,8
andr,8
american,8
alÉm,8
alvitr,8
alug,8
alteração.,8
aleksandr,8
alegações.,8
alegação.,8
alegaÇÕ,8
alcid,8
ai-153.677-agr,8
aguarda-s,8
agropecuár,8
agid,8
afiguram-s,8
advocatíc,8
adri,8
adjudic,8
adct/cf/88,8
acur,8
acomet,8
acobert,8
aciol,8
abusiv,8
abstiv,8
abstenha-s,8
____________________________,8
xxxii,7
xxvii,7
viu,7
vice-presidente.,7
verifiqu,7
vacati,7
utilizá-l,7
uniformizaÇÃ,7
típ,7
tÍtul,7
turist,7
trintídi,7
transmissÃ,7
transferênc,7
trafic,7
trafeg,7
tornar-se-,7
tint,7
test,7
telefônica.,7
telecomunicaÇÕes.,7
sáb,7
sud,7
substânc,7
solidár,7
sfh,7
seçã,7
sever,7
sesc,7
ses,7
separaçã,7
sedimentou-s,7
secundári,7
sanitár,7
sam,7
salário-educaçã,7
rotin,7
revelam-s,7
retribuiÇÃ,7
retirá-l,7
restituiÇÃ,7
restabeleç,7
ressalvando-s,7
ress,7
reproduÇÃ,7
remuneratório.,7
remedi,7
relevÂnc,7
relaçõ,7
relaÇÕ,7
reivindic,7
reintegraçã,7
reincidênc,7
regÊnc,7
regularização.,7
reconduz,7
reclusÃ,7
rar,7
questÕ,7
pátri,7
pÚblicos.,7
publicação.,7
psicotécn,7
protelatÓrio.,7
proscrev,7
pronÚncia.,7
prisÃo.,7
primord,7
previdenciÁria.,7
pretensa,7
pressup,7
presenc,7
prescrição.,7
prequest,7
preclusão.,7
praÇ,7
pratiqu,7
prae,7
plebiscit,7
pis-pasep.,7
período.,7
persuas,7
permanênc,7
perempt,7
pdi,7
patríc,7
passei,7
parametric,7
parag,7
par-3.,7
odontológ,7
não-incidênc,7
não-cumulatividade.,7
não-cumpr,7
nivel,7
nepot,7
médica.,7
municípios.,7
municÍpio.,7
monetári,7
modif,7
miser,7
minimil,7
mantendo-,7
majorações.,7
m.,7
lÍqu,7
luil,7
locomoçã,7
lo,7
liqüidaçã,7
licença-prêmi,7
liberaçã,7
libell,7
legÍt,7
legitimati,7
lce,7
lanc,7
justificaçã,7
jurídicas.,7
jurídica.,7
julga-s,7
judiciÁr,7
itb,7
irresignaÇÃ,7
irm,7
integraliz,7
insurgindo-s,7
instituiçõ,7
instantâne,7
injustificad,7
influenci,7
inclusÃ,7
incluindo-s,7
incidÊncia.,7
incabi,7
inapt,7
inadmissã,7
imutabil,7
imprest,7
impression,7
importanc,7
imotiv,7
imitir-s,7
iluminaçã,7
ilud,7
ilegível.,7
iap,7
hábe,7
hoc,7
hipoté,7
havendo-s,7
gis,7
garantindo-s,7
gal,7
fundiár,7
fundando-s,7
fundamentou-,7
forag,7
fixaÇÃo.,7
finanÇ,7
feir,7
extorsã,7
exposiçã,7
explÍcit,7
exib,7
executar-s,7
exaÇÃo.,7
examinando-s,7
evidenciando-s,7
escud,7
equivocad,7
equiparaçã,7
enfraquec,7
embat,7
eleiçã,7
eficácia.,7
documentaçã,7
divisã,7
disclosur,7
dirimenc,7
diminut,7
diferencia-s,7
diametr,7
destinatár,7
dessart,7
desincumb,7
desembaraç,7
dependênc,7
denot,7
demasi,7
delinqü,7
deferiu-s,7
decisÃo.,7
decidir,7
data-bas,7
cível,7
cÂm,7
curat,7
cru,7
criando-s,7
contraditório.,7
contend,7
considera,7
conhecendo-,7
congreg,7
confus,7
confissã,7
condenaçõ,7
concede-s,7
comunitár,7
comunicaçõ,7
comun,7
complementação.,7
compl,7
compensaÇÃo.,7
comissÃ,7
combinaçã,7
coloqu,7
cocaín,7
cobrança.,7
clandestin,7
chav,7
cerr,7
cercei,7
celul,7
cedul,7
castilh,7
cartaz,7
cacho,7
brocard,7
bilac,7
beneficiari,7
axiomá,7
axiológ,7
auto-executa,7
auto-aplica,7
ausentar-s,7
assistenc,7
art.8,7
aprego,7
aplicáveis.,7
anulando-s,7
animu,7
animal,7
amput,7
alÇada.,7
alvel,7
alterar-s,7
aliom,7
ag.rg,7
afasta-s,7
aeronÁu,7
acÓrdÃo.,7
acusação.,7
acoim,7
abst,7
!,7
ún.,6
último.,6
úblico.,6
óbv,6
ávil,6
áustr,6
Últ,6
Époc,6
Áre,6
¾,6
ª,6
zavasck,6
xxxxv,6
xequ,6
waldomir,6
w,6
vírgul,6
vá,6
vs,6
vrg,6
votaçã,6
vogel,6
vitória-,6
vitaliciedad,6
visa-s,6
vindo-s,6
vilel,6
vian,6
vestu,6
versã,6
verac,6
vencimentos/provent,6
vedoin,6
varão.,6
varr,6
vand,6
valéri,6
valoraçã,6
valadares/mg,6
valad,6
vacânc,6
v/217-220,6
v.u,6
v.,6
v-,6
utiliza-s,6
usurpaÇÃ,6
usucapião.,6
usqu,6
usa,6
ursacol,6
urin,6
uníss,6
unânime.,6
universaliz,6
unirrecorribil,6
uniprofiss,6
unigraf,6
unificaçã,6
unaí/mg,6
unan,6
ult,6
tímid,6
técnico-pedagóg,6
tã,6
tur,6
tributários.,6
tributárias.,6
trib,6
trf/3ª,6
tre-b,6
transitório.,6
transitórias.,6
transitoriedad,6
transgres,6
transação.,6
traduz-s,6
tout,6
tornando-,6
toled,6
tlp,6
tjrg,6
tjp,6
tj/sp.,6
tj/r,6
tin,6
ticlopidin,6
tianguá/c,6
thom,6
ther,6
tfr,6
tenente-coronel,6
ten,6
tell,6
telem,6
tecnológ,6
tav,6
sócios.,6
símbol,6
sê-l,6
suíç,6
sustentar-s,6
susceti,6
sus,6
supos,6
suplan,6
sujeiÇÃ,6
sujeitar-s,6
sui,6
subvers,6
subten,6
subsunç,6
subseqüentes.,6
subscr,6
subprincípi,6
submetê-l,6
sublinh,6
sub-secret,6
stavropoul,6
srf,6
sra,6
sr/stf,6
specialil,6
soluÇÃ,6
sobrevi,6
sobrep,6
sint,6
simplific,6
silvestr,6
signatár,6
siderúrg,6
shad,6
setep,6
sesp,6
sesm,6
seqüel,6
sequerr,6
separaÇÃ,6
sensi,6
semi-aberto.,6
segundo-ten,6
segundaturm,6
secretaria-ger,6
satélit,6
salários-mín,6
salários-de-contribuição.,6
salário-mínimo.,6
salário-contribu,6
salário-bas,6
salientou-s,6
sacrossant,6
s/n,6
ruy,6
rubim,6
rondônia.,6
roman,6
riv,6
rir,6
rim,6
rg,6
revogação.,6
revers,6
resval,6
restringindo-,6
requisitório.,6
reputam-s,6
reprim,6
representaca,6
reportar-s,6
rené,6
renovam-s,6
remun,6
remoção.,6
remov,6
rejeita-s,6
reitere-s,6
reiteração.,6
reiteraçã,6
reitera-s,6
reinclus,6
regulamentação.,6
regulam-s,6
regula-s,6
reele,6
reduz-s,6
redistribuír,6
recint,6
recife/p,6
rec,6
realização.,6
readmissão.,6
rdp,6
rcl-agr,6
ratif,6
rate,6
ras,6
ramón,6
raimund,6
quitatóri,6
quis,6
questiona-s,6
que,6
qualificá-l,6
pôr,6
pós-gradu,6
págs.,6
publicitár,6
psdb,6
